Date  ,Time,Temperature (ºC),Luminosity (lux)
2023-09-02,15:22,22.94,1042.56
2023-09-02,15:53,23.06,501.12
2023-09-02,16:53,23.06,835.2
2023-09-02,17:23,22.94,457.92
2023-09-02,18:24,22.69,241.92
2023-09-02,18:54,22.56,125.28
2023-09-02,19:24,22.5,41.94
2023-09-02,19:55,22.37,10.22
2023-09-02,20:25,22.37,4.45
2023-09-02,21:25,22.0,5.8
2023-09-02,21:56,21.87,5.85
2023-09-02,22:26,21.69,1.89
2023-09-02,23:26,21.37,1.89
2023-09-03,00:26,21.06,1.8
2023-09-03,01:26,20.81,1.66
2023-09-03,02:26,20.69,2.07
2023-09-03,03:26,20.44,0.18
2023-09-03,04:26,20.25,0.18
2023-09-03,05:26,20.12,0.41
2023-09-03,06:26,20.0,5.36
2023-09-03,06:57,19.87,28.8
2023-09-03,07:26,19.94,164.16
2023-09-03,07:57,19.81,138.96
2023-09-03,08:27,19.81,165.6
2023-09-03,08:57,19.81,141.84
2023-09-03,09:27,19.94,336.96
2023-09-03,09:57,20.06,457.92
2023-09-03,10:27,20.12,394.56
2023-09-03,10:57,20.56,734.4
2023-09-03,11:27,20.81,990.72
2023-09-03,11:58,21.06,469.44
2023-09-03,12:28,21.06,581.76
2023-09-03,12:58,21.19,688.32
2023-09-03,13:28,21.5,921.6
2023-09-03,13:58,23.06,1342.08
2023-09-03,14:28,21.62,168.48
2023-09-03,14:59,21.56,360.0
2023-09-03,15:29,22.06,1088.64
2023-09-03,15:59,22.0,1134.72
2023-09-03,16:29,21.69,391.68
2023-09-03,17:00,21.75,584.64
2023-09-03,17:30,21.62,527.04
2023-09-03,18:31,21.25,210.24
2023-09-03,19:02,21.06,151.92
2023-09-03,19:31,20.81,48.6
2023-09-03,20:02,20.69,8.51
2023-09-03,20:32,20.56,1.66
2023-09-03,21:32,20.94,11.52
2023-09-03,22:03,20.88,4.32
2023-09-03,23:03,20.37,6.84
2023-09-03,23:32,20.37,7.51
2023-09-04,00:03,20.25,5.53
2023-09-04,00:33,20.0,6.61
2023-09-04,01:03,19.87,6.3
2023-09-04,01:33,19.81,6.3
2023-09-04,02:04,19.69,2.07
2023-09-04,03:04,19.5,0.18
2023-09-04,04:04,19.37,0.22
2023-09-04,05:04,19.25,0.18
2023-09-04,06:04,19.12,0.45
2023-09-04,07:04,19.06,29.34
2023-09-04,07:35,18.94,47.16
2023-09-04,08:05,18.87,68.76
2023-09-04,08:36,19.31,130.32
2023-09-04,09:06,19.0,211.68
2023-09-04,09:36,19.56,463.68
2023-09-04,10:06,19.56,668.16
2023-09-04,11:07,20.37,665.28
2023-09-04,11:37,20.75,1100.16
2023-09-04,12:08,20.88,1359.36
2023-09-04,14:29,23.5,910.08
2023-09-04,17:04,22.13,321.12
2023-09-04,18:07,22.19,504.0
2023-09-04,19:40,21.75,27.18
2023-09-04,20:10,21.56,5.36
2023-09-04,20:41,21.5,4.32
2023-09-04,21:41,21.31,5.85
2023-09-04,22:11,21.19,1.12
2023-09-04,23:11,21.0,1.44
2023-09-05,00:11,21.0,1.35
2023-09-05,01:11,20.69,1.66
2023-09-05,02:12,20.37,0.9
2023-09-05,03:12,20.06,0.36
2023-09-05,04:12,19.87,0.31
2023-09-05,05:12,19.69,0.31
2023-09-05,06:12,19.5,0.5
2023-09-05,07:12,19.37,56.16
2023-09-05,07:42,19.37,138.96
2023-09-05,08:13,19.44,182.88
2023-09-05,08:44,19.31,308.16
2023-09-05,09:14,19.5,349.92
2023-09-05,09:44,19.44,506.88
2023-09-05,10:44,19.87,578.88
2023-09-05,11:15,20.0,1065.6
2023-09-05,12:40,20.62,1036.8
2023-09-05,15:36,21.37,650.88
2023-09-05,18:12,20.81,239.04
2023-09-05,19:15,20.37,64.44
2023-09-05,19:45,20.19,19.35
2023-09-05,20:15,20.0,4.82
2023-09-05,21:15,19.69,6.12
2023-09-05,21:45,19.56,6.16
2023-09-05,22:15,19.37,1.93
2023-09-05,23:15,19.06,1.89
2023-09-06,00:16,18.81,1.71
2023-09-06,01:16,18.62,1.71
2023-09-06,02:16,18.37,0.94
2023-09-06,03:16,18.19,0.31
2023-09-06,04:16,17.94,0.31
2023-09-06,05:16,17.81,0.27
2023-09-06,06:16,17.69,1.71
2023-09-06,07:16,17.44,168.48
2023-09-06,07:46,17.44,171.36
2023-09-06,08:16,17.5,286.56
2023-09-06,08:46,17.44,198.72
2023-09-06,09:48,17.56,532.8
2023-09-06,10:18,17.56,475.2
2023-09-06,10:48,17.87,552.96
2023-09-06,11:18,18.06,766.08
2023-09-06,16:09,20.88,561.6
2023-09-06,18:21,20.37,240.48
2023-09-06,18:51,20.31,167.76
2023-09-06,19:23,20.12,49.32
2023-09-06,19:53,20.0,10.71
2023-09-06,20:23,19.87,4.41
2023-09-06,21:23,19.56,5.99
2023-09-06,21:53,19.5,5.99
2023-09-06,22:23,19.31,2.03
2023-09-06,23:23,19.25,1.75
2023-09-07,00:24,19.0,1.75
2023-09-07,01:24,18.81,1.66
2023-09-07,02:24,18.56,0.86
2023-09-07,03:24,18.37,0.27
2023-09-07,04:24,18.19,0.27
2023-09-07,05:24,18.0,0.27
2023-09-07,06:24,17.69,4.99
2023-09-07,06:54,17.56,68.76
2023-09-07,07:24,17.5,191.52
2023-09-07,07:55,17.44,325.44
2023-09-07,08:24,17.62,498.24
2023-09-07,09:00,17.87,555.84
2023-09-07,09:31,18.19,627.84
2023-09-07,10:01,18.37,766.08
2023-09-07,10:36,19.12,823.68
2023-09-07,11:06,19.75,829.44
2023-09-07,12:10,21.12,852.48
2023-09-07,12:41,20.69,840.96
2023-09-07,13:30,24.87,7787.52
2023-09-07,15:08,23.94,722.88
2023-09-07,15:39,23.31,388.8
2023-09-07,16:10,23.44,748.8
2023-09-07,17:16,23.25,463.68
2023-09-07,18:07,23.0,280.8
2023-09-07,18:38,22.75,171.36
2023-09-07,19:08,22.5,70.2
2023-09-07,19:38,22.31,20.16
2023-09-07,20:08,22.13,2.34
2023-09-07,21:08,21.81,3.73
2023-09-07,22:08,21.5,2.3
2023-09-07,23:09,21.06,2.25
2023-09-08,00:09,20.75,2.12
2023-09-08,01:09,20.5,1.93
2023-09-08,02:09,20.19,0.86
2023-09-08,03:09,20.12,0.31
2023-09-08,04:09,19.87,0.31
2023-09-08,05:09,19.75,0.31
2023-09-08,06:09,19.5,0.41
2023-09-08,07:09,19.44,28.62
2023-09-08,07:39,19.37,12.33
2023-09-08,08:09,19.37,42.12
2023-09-08,08:40,19.37,69.48
2023-09-08,09:09,19.37,85.68
2023-09-08,09:40,19.44,179.28
2023-09-08,10:10,19.44,217.44
2023-09-08,10:40,19.62,676.8
2023-09-08,11:42,20.44,910.08
2023-09-08,12:13,21.06,950.4
2023-09-08,15:05,22.06,840.96
2023-09-08,17:11,22.06,587.52
2023-09-08,17:42,21.87,443.52
2023-09-08,18:12,22.0,349.92
2023-09-08,18:42,21.87,200.16
2023-09-08,19:12,21.56,81.0
2023-09-08,19:43,21.44,17.73
2023-09-08,20:13,21.31,4.14
2023-09-08,21:13,21.0,5.53
2023-09-08,21:43,20.88,5.36
2023-09-08,22:13,20.81,1.89
2023-09-08,23:13,20.69,2.03
2023-09-09,00:13,20.25,1.98
2023-09-09,01:13,20.06,1.89
2023-09-09,02:13,19.69,0.72
2023-09-09,03:13,19.37,0.22
2023-09-09,04:13,19.25,0.22
2023-09-09,05:13,19.06,0.5
2023-09-09,06:13,18.94,0.58
2023-09-09,07:13,18.81,34.92
2023-09-09,07:44,18.81,85.68
2023-09-09,08:13,18.81,152.64
2023-09-09,08:44,18.87,213.12
2023-09-09,09:14,18.94,273.6
2023-09-09,09:44,18.94,472.32
2023-09-09,10:14,19.0,648.0
2023-09-09,10:45,19.19,743.04
2023-09-09,11:14,19.69,1100.16
2023-09-09,12:46,21.25,777.6
2023-09-09,13:16,25.94,10275.84
2023-09-09,13:47,24.63,1284.48
2023-09-09,14:17,24.5,4838.4
2023-09-09,14:47,23.75,927.36
2023-09-09,15:17,23.87,956.16
2023-09-09,15:47,23.81,777.6
2023-09-09,16:17,23.75,432.0
2023-09-09,16:48,23.69,385.92
2023-09-09,17:17,23.5,269.28
2023-09-09,17:48,23.56,367.2
2023-09-09,18:18,23.38,162.72
2023-09-09,18:48,23.31,115.92
2023-09-09,19:18,23.12,39.42
2023-09-09,19:48,23.06,4.28
2023-09-09,20:48,22.81,1.66
2023-09-09,21:49,22.56,3.29
2023-09-09,22:50,22.19,2.03
2023-09-09,23:50,21.87,2.03
2023-09-10,00:50,21.56,1.93
2023-09-10,01:50,21.25,1.89
2023-09-10,02:50,21.0,0.14
2023-09-10,03:50,20.69,0.14
2023-09-10,04:50,20.37,0.18
2023-09-10,05:50,20.31,0.5
2023-09-10,06:50,20.06,15.48
2023-09-10,07:21,19.94,57.96
2023-09-10,07:51,19.94,116.64
2023-09-10,08:21,19.87,178.56
2023-09-10,08:52,19.87,371.52
2023-09-10,09:22,19.94,411.84
2023-09-10,09:52,19.94,748.8
2023-09-10,10:22,20.06,708.48
2023-09-10,10:52,20.25,806.4
2023-09-10,11:22,20.75,766.08
2023-09-10,11:52,20.94,777.6
2023-09-10,12:22,21.19,840.96
2023-09-10,12:52,23.56,7004.16
2023-09-10,13:22,23.31,1192.32
2023-09-10,13:52,24.94,7234.56
2023-09-10,14:22,24.75,2638.08
2023-09-10,14:52,23.81,875.52
2023-09-10,15:23,23.75,694.08
2023-09-10,15:53,23.87,599.04
2023-09-10,16:23,23.75,532.8
2023-09-10,16:53,23.69,544.32
2023-09-10,17:23,23.56,358.56
2023-09-10,17:53,23.38,236.16
2023-09-10,18:24,23.19,128.88
2023-09-10,18:56,22.94,78.48
2023-09-10,19:27,22.69,14.4
2023-09-10,19:57,22.5,2.3
2023-09-10,20:57,22.0,1.89
2023-09-10,21:57,21.62,3.6
2023-09-10,23:59,20.94,2.25
2023-09-11,00:59,20.62,2.12
2023-09-11,01:59,20.37,1.93
2023-09-11,02:59,20.0,0.31
2023-09-11,03:59,19.69,0.36
2023-09-11,04:59,19.37,0.36
2023-09-11,05:59,19.0,0.36
2023-09-11,06:59,18.87,42.48
2023-09-11,07:29,18.81,144.0
2023-09-11,07:59,18.81,313.92
2023-09-11,08:29,18.87,349.92
2023-09-11,08:59,19.0,469.44
2023-09-11,09:30,19.0,374.4
2023-09-11,10:00,19.31,613.44
2023-09-11,10:30,19.44,380.16
2023-09-11,11:02,19.75,495.36
2023-09-11,13:04,20.37,463.68
2023-09-11,16:34,20.94,184.32
2023-09-11,17:05,21.12,325.44
2023-09-11,17:35,21.19,183.6
2023-09-11,18:07,20.56,120.24
2023-09-11,18:38,20.31,57.96
2023-09-11,19:41,20.19,12.51
2023-09-11,20:10,20.0,1.44
2023-09-11,21:11,19.94,10.17
2023-09-11,21:42,19.94,10.26
2023-09-11,22:12,19.87,8.95
2023-09-11,22:42,19.75,8.91
2023-09-11,23:13,19.94,1.89
2023-09-12,00:14,19.75,1.66
2023-09-12,01:14,19.5,1.58
2023-09-12,02:14,19.31,0.86
2023-09-12,03:15,19.12,0.31
2023-09-12,04:15,19.0,0.31
2023-09-12,05:15,18.75,0.27
2023-09-12,06:16,18.56,0.31
2023-09-12,07:16,18.5,16.38
2023-09-12,07:47,18.37,51.12
2023-09-12,08:19,18.37,169.2
2023-09-12,08:50,18.44,188.64
2023-09-12,09:20,18.25,322.56
2023-09-12,09:50,18.37,380.16
2023-09-12,10:21,18.37,368.64
2023-09-12,11:22,18.75,984.96
2023-09-12,12:34,19.44,760.32
2023-09-12,14:08,20.25,898.56
2023-09-12,14:38,20.37,1008.0
2023-09-12,15:09,20.5,668.16
2023-09-12,17:13,20.94,463.68
2023-09-12,17:43,20.69,112.32
2023-09-12,18:19,20.56,79.56
2023-09-12,18:51,20.31,158.4
2023-09-12,19:21,20.06,16.92
2023-09-12,19:52,19.94,4.01
2023-09-12,20:52,19.56,4.01
2023-09-12,21:52,19.31,4.99
2023-09-12,22:52,19.06,1.66
2023-09-12,23:53,18.81,1.98
2023-09-13,00:53,18.56,1.71
2023-09-13,01:53,18.5,1.62
2023-09-13,02:53,18.19,0.31
2023-09-13,03:54,18.0,0.31
2023-09-13,04:54,17.81,0.31
2023-09-13,05:55,17.62,0.31
2023-09-13,06:54,17.5,5.13
2023-09-13,07:25,17.37,37.44
2023-09-13,07:55,17.37,72.0
2023-09-13,08:26,17.37,59.04
2023-09-13,08:57,17.44,114.48
2023-09-13,09:27,17.44,328.32
2023-09-13,09:59,17.44,312.48
2023-09-13,10:29,17.62,432.0
2023-09-13,10:59,17.56,544.32
2023-09-13,11:29,17.75,240.48
2023-09-13,12:34,18.19,440.64
2023-09-13,13:05,19.06,1226.88
2023-09-13,14:47,20.31,887.04
2023-09-13,15:20,20.88,898.56
2023-09-13,16:29,20.88,717.12
2023-09-13,17:07,21.06,293.76
2023-09-13,18:18,20.75,227.52
2023-09-13,18:48,20.44,76.32
2023-09-13,19:19,20.31,30.6
2023-09-13,19:49,20.19,4.45
2023-09-13,20:49,19.81,2.84
2023-09-13,21:49,19.56,5.94
2023-09-13,22:19,19.37,1.8
2023-09-13,23:19,18.94,1.8
2023-09-14,00:19,18.75,1.62
2023-09-14,01:20,18.31,1.58
2023-09-14,02:20,18.06,0.86
2023-09-14,03:20,17.87,0.31
2023-09-14,04:20,17.62,0.31
2023-09-14,05:20,17.5,0.27
2023-09-14,06:20,17.31,0.54
2023-09-14,07:20,17.12,87.84
2023-09-14,07:51,17.19,150.48
2023-09-14,08:21,17.19,322.56
2023-09-14,08:58,17.25,312.48
2023-09-14,09:27,17.56,624.96
2023-09-14,09:59,17.62,555.84
2023-09-14,11:10,18.56,777.6
2023-09-14,11:43,19.06,961.92
2023-09-14,12:14,19.5,829.44
2023-09-14,12:45,19.94,717.12
2023-09-14,14:59,21.5,555.84
2023-09-14,16:05,21.5,576.0
2023-09-14,17:10,21.06,246.24
2023-09-14,19:20,20.62,20.88
2023-09-14,19:51,20.44,2.2
2023-09-14,20:51,20.19,1.89
2023-09-14,21:51,20.0,3.87
2023-09-14,22:51,19.75,2.43
2023-09-14,23:51,19.56,2.38
2023-09-15,00:51,19.06,1.93
2023-09-15,01:51,18.87,1.8
2023-09-15,02:51,18.44,0.18
2023-09-15,03:51,18.25,0.14
2023-09-15,04:51,17.87,0.14
2023-09-15,05:51,17.62,0.14
2023-09-15,06:51,17.19,15.84
2023-09-15,07:21,17.12,83.52
2023-09-15,07:51,17.06,176.4
2023-09-15,08:21,17.12,414.72
2023-09-15,08:53,17.19,475.2
2023-09-15,09:22,17.44,480.96
2023-09-15,09:59,17.87,682.56
2023-09-15,10:29,18.19,737.28
2023-09-15,11:41,19.0,892.8
2023-09-15,12:41,19.81,561.6
2023-09-15,14:08,21.56,1065.6
2023-09-15,18:18,21.5,173.52
2023-09-15,18:50,21.44,96.48
2023-09-15,19:21,21.25,19.08
2023-09-15,19:50,21.0,3.69
2023-09-15,20:51,20.56,3.24
2023-09-15,21:51,20.25,4.32
2023-09-15,22:51,20.0,1.89
2023-09-15,23:51,19.5,1.89
2023-09-16,00:51,19.44,1.71
2023-09-16,01:51,19.19,1.66
2023-09-16,02:51,19.0,0.27
2023-09-16,03:51,18.69,0.27
2023-09-16,04:51,18.37,0.27
2023-09-16,05:51,18.19,0.68
2023-09-16,06:51,17.94,21.87
2023-09-16,07:21,17.87,94.32
2023-09-16,07:51,17.87,178.56
2023-09-16,08:21,17.75,234.72
2023-09-16,08:51,17.87,203.04
2023-09-16,09:22,18.0,408.96
2023-09-16,09:52,18.06,555.84
2023-09-16,10:22,18.37,570.24
2023-09-16,12:01,21.31,230.4
2023-09-16,15:38,24.19,177.12
2023-09-16,16:08,24.56,183.6
2023-09-16,16:38,24.12,167.04
2023-09-16,17:09,23.12,512.64
2023-09-16,17:40,22.69,348.48
2023-09-16,18:10,22.31,204.48
2023-09-16,18:40,22.06,126.0
2023-09-16,19:11,21.94,49.68
2023-09-16,19:41,21.75,6.12
2023-09-16,20:11,21.81,3.56
2023-09-16,21:11,21.25,4.91
2023-09-16,22:11,20.75,1.89
2023-09-16,23:11,20.5,1.8
2023-09-17,00:11,20.12,1.71
2023-09-17,01:11,19.69,1.62
2023-09-17,02:11,19.62,0.86
2023-09-17,03:11,19.25,0.27
2023-09-17,04:11,19.0,0.27
2023-09-17,05:11,18.75,0.63
2023-09-17,06:11,18.56,0.63
2023-09-17,07:11,18.44,29.52
2023-09-17,07:41,18.31,94.32
2023-09-17,08:11,18.31,180.0
2023-09-17,08:41,18.37,277.92
2023-09-17,09:11,18.44,429.12
2023-09-17,09:41,18.62,596.16
2023-09-17,10:11,18.81,748.8
2023-09-17,10:42,19.0,990.72
2023-09-17,11:12,19.19,1071.36
2023-09-17,11:42,19.62,1094.4
2023-09-17,12:12,20.06,921.6
2023-09-17,12:42,20.44,1100.16
2023-09-17,13:12,20.94,1163.52
2023-09-17,13:42,21.19,1324.8
2023-09-17,14:13,21.5,659.52
2023-09-17,14:43,21.75,754.56
2023-09-17,15:13,21.87,699.84
2023-09-17,15:44,22.0,760.32
2023-09-17,16:14,22.19,521.28
2023-09-17,16:44,22.25,385.92
2023-09-17,17:14,22.25,250.56
2023-09-17,17:44,22.25,182.88
2023-09-17,18:14,22.0,135.36
2023-09-17,18:44,21.75,94.32
2023-09-17,19:14,21.56,29.34
2023-09-17,19:45,21.37,4.32
2023-09-17,20:45,20.94,3.87
2023-09-17,21:45,20.94,3.06
2023-09-17,22:46,20.62,2.34
2023-09-17,23:46,19.75,2.34
2023-09-18,01:51,19.19,1.89
2023-09-18,02:52,18.87,0.22
2023-09-18,03:52,18.5,0.22
2023-09-18,04:52,18.25,0.22
2023-09-18,05:53,18.0,0.22
2023-09-18,06:53,17.75,10.62
2023-09-18,07:23,17.69,66.96
2023-09-18,07:54,17.69,158.4
2023-09-18,08:24,17.81,352.8
2023-09-18,08:55,17.94,480.96
2023-09-18,10:30,18.75,705.6
2023-09-18,11:32,19.62,754.56
2023-09-18,12:02,20.25,938.88
2023-09-18,12:32,20.81,1008.0
2023-09-18,13:33,22.0,817.92
2023-09-18,14:06,23.31,2350.08
2023-09-18,14:36,23.38,1025.28
2023-09-18,15:39,23.94,927.36
2023-09-18,16:12,23.75,414.72
2023-09-18,16:43,23.75,357.12
2023-09-18,17:14,23.38,244.8
2023-09-18,18:16,23.31,231.84
2023-09-18,19:17,22.87,25.56
